,Sqft,Yr Built,V,PP,price,date,address,Br,Ba,LSqft,DOM,year,month,Mor,SFR,CONDO,TWNHS,COMRES,DPLX,COOP,TPLX,MANL,QUAD,STD,TRUS,PRO,NOD,TPAP,CONS,BNKR,REO,AUC
2287,1474,1961,True,False,780000,2018-06-05,1229 Briarwood DR  ,3,3.0,6612.0,37,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2328,2091,1997,True,False,830000,2018-06-05,4545 Wavertree ST  ,4,3.0,6473.0,56,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2470,3182,1972,True,True,1420000,2018-06-05,280 Hacienda AVE  ,5,2.0,57935.0,15,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2121,1579,1976,True,False,550000,2018-06-04,28 Los Palos DR  ,3,1.0,3600.0,10,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2481,3092,1959,True,False,1800000,2018-06-01,189 Carpenter ST  ,5,3.0,23341.0,42,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022,1190,1982,True,False,346000,2018-06-01,3335 Broad ST   #17,2,3.0,1190.0,85,2018,6,4.56,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2836,1847,2014,True,False,750000,2018-06-01,320 Junipero Way   ,3,3.0,5000.0,40,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2069,1068,1988,True,False,469000,2018-06-01,589 D Brizzolara ST   #D,2,3.0,1012.0,2,2018,6,4.56,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2126,1492,2015,True,False,555000,2018-06-01,855 Humbert AVE  ,3,2.0,1469.0,7,2018,6,4.56,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2164,904,1946,True,False,618000,2018-06-01,152 Patricia DR  ,3,2.0,7200.0,60,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2136,1587,1974,False,False,578000,2018-06-01,50 Del Sol CT  ,4,2.0,4050.0,18,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2122,1293,1976,True,False,550000,2018-06-01,77 Los Palos DR  ,3,2.0,4140.0,0,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2115,1194,1946,True,False,539000,2018-06-01,2320 Lawton AVE  ,3,2.0,4806.0,0,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2334,2117,2004,True,False,845000,2018-06-01,521 Bluerock DR  ,3,3.0,6040.0,7,2018,6,4.56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2361,1986,2008,True,False,879000,2018-05-31,2706 Augusta ST  ,5,4.0,6085.0,17,2018,5,4.66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2393,2844,1986,True,False,980500,2018-05-30,1055 Capistrano CT  ,3,6.0,10010.0,37,2018,5,4.66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2219,1469,2003,True,False,685000,2018-05-30,495 E Foothill BLVD  ,3,2.0,3755.0,5,2018,5,4.66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2463,3612,1987,True,False,1327000,2018-05-25,1770 Frambuesa DR  ,4,2.0,10250.0,39,2018,5,4.66,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2081,1283,1980,True,False,490000,2018-05-24,2801 Johnson AVE   #9,3,2.0,1333.0,25,2018,5,4.61,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2040,1100,1980,False,False,380000,2018-05-24,11295 Los Osos Valley Road    #19,2,1.0,1100.0,52,2018,5,4.61,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2464,3204,1960,True,False,1342000,2018-05-24,1885 Alrita ST  ,4,2.0,152460.0,11,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2569,1025,1985,True,False,440000,2018-05-23,2220 Exposition DR   #89,2,3.0,1026.0,120,2018,5,4.61,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2240,1367,1953,True,False,710000,2018-05-22,367 San Miguel AVE  ,3,2.0,9000.0,26,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2457,2971,1976,True,False,1300000,2018-05-22,6545 Altos De Piedra RD  ,4,1.0,497020.0,9,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2123,1374,2005,True,False,550000,2018-05-22,1144 Walnut ST   #2,2,2.0,1436.0,9,2018,5,4.61,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2255,936,1939,False,False,741930,2018-05-22,1274 Bond ST  ,2,3.0,8100.0,7,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2114,1475,1974,True,False,535000,2018-05-21,79 Del Oro CT  ,3,1.0,3600.0,26,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2401,1447,1951,True,False,998000,2018-05-21,1394 Andrews ST  ,3,3.0,7500.0,9,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2227,1595,1971,True,False,695000,2018-05-21,1720 Lee Ann Ct.   ,3,2.0,8064.0,43,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2228,1362,1951,True,False,695500,2018-05-21,225 La Canada DR  ,3,3.0,6600.0,6,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2267,1905,1981,True,False,752000,2018-05-21,65 Chuparrosa   ,3,3.0,6000.0,6,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2262,1704,1946,True,False,750000,2018-05-21,2075 Sierra WAY  ,4,3.0,12146.0,6,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2191,1547,1922,True,False,649000,2018-05-21,2915 Johnson AVE  ,3,2.0,9333.0,21,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2441,2391,1997,True,False,1200000,2018-05-18,225 Via Laguna   ,3,1.0,527076.0,1,2018,5,4.61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2169,1271,1911,True,False,625000,2018-05-18,2020 Ruth ST  ,2,2.0,3240.0,28,2018,5,4.61,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2061,1785,2009,True,False,440000,2018-05-18,842 Tarragon LN   #1203,2,2.0,1785.0,27,2018,5,4.61,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2173,1862,2016,True,False,629900,2018-05-16,852 Coriander LN  ,3,2.0,753.0,2,2018,5,4.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2302,1336,1948,True,False,797000,2018-05-15,660 Caudill ST  ,2,3.0,6735.0,10,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2424,2165,1962,True,False,1085000,2018-05-14,5080 Hacienda AVE  ,4,4.0,50530.0,12,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2038,1047,1987,False,False,375000,2018-05-11,1033 Southwood DR   #M,2,2.0,1047.0,2,2018,5,4.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2180,982,1931,True,False,635000,2018-05-11,2115 King ST  ,2,1.0,4092.0,12,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2167,1110,1989,True,False,625000,2018-05-11,1020 Bluebell WAY   #62,2,2.0,1110.0,4,2018,5,4.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2399,2595,1993,True,True,996000,2018-05-10,4565 Poinsettia ST  ,4,5.0,8603.0,3,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2341,1786,1989,True,False,855000,2018-05-10,1280 Miraleste DR  ,3,3.0,6795.0,34,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2379,1308,1954,True,False,927110,2018-05-10,271 Kentucky ST  ,3,3.0,9800.0,4,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2490,4200,1982,True,False,2377000,2018-05-09,6895 Avila Valley DR  ,4,2.0,71874.0,0,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2332,1593,1959,True,False,842000,2018-05-08,479 Highland DR  ,5,3.0,6028.0,6,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2042,1001,1973,True,False,389000,2018-05-08,1750 Prefumo Canyon RD   #2,2,3.0,1001.0,1,2018,5,4.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2223,1150,1961,True,False,687000,2018-05-04,1315 Woodside DR  ,3,3.0,7000.0,15,2018,5,4.55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2106,800,1920,True,False,520000,2018-05-04,2374 Bushnell ST  ,2,2.0,5875.0,35,2018,5,4.55,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2410,2996,1971,True,False,1025000,2018-05-03,1631 Mccollum ST  ,5,6.0,10200.0,0,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2178,1065,1941,False,False,630000,2018-05-03,123 Stenner ST  ,2,3.0,3864.0,47,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2071,1109,1980,False,False,470412,2018-05-03,1351 Royal Way    #32,2,2.0,1676.0,2,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2316,1824,2015,True,False,811000,2018-05-02,3246 Cherry LN  ,3,3.0,7032.0,5,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2317,2386,1965,True,False,815000,2018-05-01,2830 Flora ST  ,4,3.0,8032.0,41,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2313,1094,1951,True,False,806280,2018-05-01,151 Orange DR  ,2,3.0,6075.0,13,2018,5,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2247,2048,1990,True,False,725000,2018-04-27,702 Clearview LN  ,3,3.0,7573.0,7,2018,4,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2429,2614,1989,True,False,1125000,2018-04-27,5728 Tamarisk WAY  ,3,5.0,11200.0,8,2018,4,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2066,1358,2010,True,False,467500,2018-04-27,948 Tarragon LN   #1405,2,3.0,1359.0,4,2018,4,4.58,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2231,1307,1980,True,False,700000,2018-04-27,1165 Vista Del Lago   ,3,2.0,6440.0,20,2018,4,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2524,966,1987,False,False,335000,2018-04-27,1029 Southwood DR   #K,2,2.0,966.0,103,2018,4,4.58,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2495,5687,1999,True,False,2625000,2018-04-27,741 Twin Creeks WAY  ,6,3.0,261360.0,26,2018,4,4.58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2488,4303,2007,True,False,2000000,2018-04-26,1875 Diablo DR  ,4,2.0,95832.0,31,2018,4,4.47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2076,1256,1980,True,False,481000,2018-04-23,2250 King CT   #10,2,2.0,1256.0,0,2018,4,4.47,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2152,1227,1963,True,False,605000,2018-04-20,1530 Balboa ST  ,3,2.0,6600.0,5,2018,4,4.47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2337,1463,1950,True,False,849900,2018-04-20,324 Cerro Romauldo AVE  ,4,3.0,7130.0,12,2018,4,4.47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2189,809,1900,True,False,647000,2018-04-20,540 Buchon ST  ,1,1.0,4704.0,10,2018,4,4.47,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2092,1281,2013,True,False,504000,2018-04-19,822 Lawrence DR  ,2,2.0,1020.0,4,2018,4,4.42,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2415,3076,1995,True,False,1031216,2018-04-19,4647 Snapdragon WAY  ,4,4.0,7112.0,7,2018,4,4.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2372,2159,1979,True,False,900000,2018-04-16,1070 Vista Del Collados   ,4,3.0,13733.0,8,2018,4,4.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2200,950,1953,True,False,665000,2018-04-13,250 Warren WAY  ,3,2.0,6289.0,7,2018,4,4.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2440,1700,1974,True,False,1190000,2018-04-13,291 Hathway AVE  ,4,1.0,7200.0,5,2018,4,4.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2487,5350,1997,True,False,1979000,2018-04-13,103 Twin Ridge DR  ,4,2.0,33976.0,4,2018,4,4.42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2155,1502,1979,True,False,606000,2018-04-13,709 Islay St   ,2,2.0,1164.0,12,2018,4,4.42,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2278,1615,1940,True,False,769000,2018-04-12,673 Caudill ST  ,3,2.0,6360.0,7,2018,4,4.4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2381,2296,1975,True,False,930000,2018-04-12,1682 El Cerrito CT  ,3,5.0,13292.0,4,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2147,983,1951,True,False,600000,2018-04-11,359 Tolosa WAY  ,3,1.0,7300.0,8,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2102,1396,2000,True,False,515000,2018-04-10,761 Lawrence DR  ,2,1.0,1396.0,6,2018,4,4.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2403,2800,1986,True,False,1000000,2018-04-10,3375 Sequoia DR  ,3,4.0,14000.0,6,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2352,1173,1900,True,False,867500,2018-04-09,1005 Islay ST  ,3,3.0,7044.0,31,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2290,1312,1957,True,False,780000,2018-04-06,2404 Helena ST  ,3,3.0,7940.0,12,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2034,1001,1973,True,False,369900,2018-04-06,1750 Prefumo Canyon RD   #51,2,2.0,1001.0,7,2018,4,4.4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2099,900,1985,True,False,510000,2018-04-06,820 Marigold CT   #1,2,3.0,900.0,5,2018,4,4.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2256,1824,2014,False,False,745000,2018-04-06,362 Junipero WAY  ,3,3.0,5000.0,29,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2370,3440,1978,True,False,893741,2018-04-06,800 Del Rio AVE  ,4,3.0,7980.0,31,2018,4,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2650,1336,2005,True,False,542000,2018-04-05,1144 Walnut ST   #17,2,4.0,1352.0,17,2018,4,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2519,966,1987,False,False,329000,2018-04-04,1029 Southwood DR   #N,2,2.0,966.0,244,2018,4,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2312,2024,2004,True,False,805000,2018-04-04,1548 Eto CIR  ,4,3.0,8619.0,9,2018,4,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2530,945,1982,True,False,349000,2018-04-03,3335 Broad ST   #23,2,1.0,945.0,24,2018,4,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2346,1500,2002,True,False,859000,2018-04-03,6550 Squire Knoll RD  ,2,3.0,322780.0,12,2018,4,4.44,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2406,2062,1958,False,False,1020000,2018-04-02,237 Albert DR  ,4,3.0,9013.0,5,2018,4,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2285,1746,2015,True,False,779000,2018-03-30,3208 Cherry LN  ,3,2.0,5282.0,6,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2360,2173,1998,True,False,879000,2018-03-29,998 Goldenrod LN  ,3,2.0,7321.0,0,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2194,660,1939,True,False,652000,2018-03-28,1324 Carmel ST  ,2,1.0,7561.0,6,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2086,1025,1985,True,False,495000,2018-03-27,65 Stenner ST   #D,2,2.0,1025.0,7,2018,3,4.45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2475,3304,1986,True,False,1590000,2018-03-27,155 Anacapa CIR  ,4,2.0,16000.0,8,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2776,1025,2001,True,False,659000,2018-03-27,686 Foothill BLVD  ,3,3.0,2052.0,40,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2767,1602,1980,True,False,650000,2018-03-23,61 Chuparrosa DR  ,3,3.0,6000.0,29,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2260,1670,1957,True,False,750000,2018-03-23,1284 San Carlos DR  ,5,3.0,7500.0,3,2018,3,4.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2402,1800,1949,True,False,1000000,2018-03-22,53 Benton WAY  ,4,3.0,6000.0,12,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2225,1182,1949,True,False,690950,2018-03-22,61 Rafael WAY  ,3,3.0,6084.0,13,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2586,1043,1991,True,False,469900,2018-03-20,2980 Rockview PL  ,2,2.0,1171.0,11,2018,3,4.44,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2044,1343,1985,True,False,405000,2018-03-20,1445 Prefumo Canyon RD   #10,2,3.0,1343.0,5,2018,3,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2765,1003,1952,True,False,649000,2018-03-20,135 Ramona DR  ,3,2.0,6000.0,9,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2606,1550,1982,True,False,495000,2018-03-20,1106 Oceanaire DR   #2,2,3.0,1550.0,21,2018,3,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2138,1605,1961,True,False,580000,2018-03-20,1557 Galleon WAY  ,4,2.0,6250.0,10,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2769,1818,1989,True,False,650000,2018-03-16,1422 Ashmore ST  ,3,2.0,6910.0,88,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2581,1256,1980,True,False,460000,2018-03-16,2250 King CT   #60,2,2.0,1256.0,7,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2559,1032,1985,True,False,429000,2018-03-16,365 N Chorro ST   #C,2,1.0,1032.0,24,2018,3,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2074,1491,1996,True,False,480000,2018-03-16,1020 Willow CIR   #8,2,1.0,1491.0,12,2018,3,4.44,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2359,1634,1959,True,False,877500,2018-03-16,525 Dartmouth DR  ,4,5.0,8775.0,14,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2356,1634,1959,True,False,875000,2018-03-16,974 West ST  ,3,3.0,6390.0,7,2018,3,4.44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2805,1920,2012,True,False,701000,2018-03-15,3366 Rockview CT  ,2,3.0,3707.0,31,2018,3,4.46,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2832,1750,1930,True,False,750000,2018-03-14,74 Broad ST  ,4,7.0,6000.0,10,2018,3,4.46,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2354,1911,1906,True,False,869900,2018-03-14,1746 Chorro ST  ,3,3.0,7600.0,25,2018,3,4.46,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2521,966,1987,False,False,333000,2018-03-13,1025 Southwood DR   #M,2,2.0,966.0,14,2018,3,4.46,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2636,1341,1988,True,False,534500,2018-03-09,287 Via La Paz   ,2,2.0,1987.0,11,2018,3,4.46,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2801,2099,1990,True,False,699000,2018-03-09,768 Clearview LN  ,3,3.0,5200.0,6,2018,3,4.46,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2625,1218,1986,True,False,520000,2018-03-08,1185 E Foothill BLVD   #26,2,4.0,1218.0,2,2018,3,4.43,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2622,975,1963,True,False,519000,2018-03-06,1672 Huasna DR  ,3,1.0,5400.0,123,2018,3,4.43,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2522,892,1987,False,False,333150,2018-03-06,1043 Southwood DR   #B,2,2.0,892.0,23,2018,3,4.43,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2584,1088,1970,True,False,464000,2018-03-02,1043 Ella ST   #14,2,4.0,512.0,5,2018,3,4.43,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2286,1703,1980,True,False,779000,2018-03-02,71 Chuparrosa DR  ,4,2.0,6000.0,7,2018,3,4.43,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2551,1322,1985,True,False,419000,2018-03-02,1445 Prefumo Canyon RD   #23,2,2.0,1322.0,10,2018,3,4.43,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2230,1868,1951,True,False,700000,2018-03-01,254 La Canada DR  ,3,3.0,5976.0,8,2018,3,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2634,1627,1987,False,False,532000,2018-02-28,214 Via San Blas   ,3,1.0,2133.0,3,2018,2,4.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2315,1700,1951,True,False,810000,2018-02-28,358 Tolosa WAY  ,4,2.0,7153.0,4,2018,2,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2698,1561,1963,False,False,589000,2018-02-23,1505 Balboa ST  ,3,2.0,6000.0,3,2018,2,4.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2764,1500,1973,True,False,645000,2018-02-16,1871 Partridge DR  ,3,3.0,6500.0,29,2018,2,4.38,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2694,1756,1989,True,False,580000,2018-02-09,1053 Trevor WAY  ,3,2.0,1756.0,51,2018,2,4.32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2624,1218,1986,True,False,520000,2018-02-09,1185 E Foothill BLVD   #19,2,2.0,1218.0,24,2018,2,4.32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2610,1473,1989,False,False,497000,2018-02-09,296 Via San Blas   ,2,2.0,2237.0,12,2018,2,4.32,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2835,1515,1953,False,False,750000,2018-02-09,251 Jeffrey DR  ,4,3.0,6540.0,55,2018,2,4.32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2700,1104,1961,True,False,589000,2018-02-07,1822 Oceanaire DR  ,3,2.0,9600.0,10,2018,2,4.22,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2780,1275,1950,True,False,663034,2018-02-07,402 Luneta   ,3,3.0,8710.0,28,2018,2,4.22,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2525,1190,1982,True,False,335000,2018-02-06,3335 Broad ST   #7,2,2.0,1190.0,40,2018,2,4.22,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2621,1475,1980,False,False,517500,2018-01-31,1384 Vista Del Lago   ,3,4.0,2889.0,140,2018,1,4.15,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2616,1175,1980,True,False,510000,2018-01-31,1376 Vista Del Lago   ,2,2.0,2932.0,13,2018,1,4.15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2741,2312,1977,False,False,630000,2018-01-30,646 Perkins LN   #A,4,2.0,5350.0,90,2018,1,4.15,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2795,1843,2004,True,False,687700,2018-01-26,1776 Singletree CT  ,4,3.0,3505.0,0,2018,1,4.15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2758,1426,1968,True,False,641000,2018-01-24,3201 Flora ST  ,4,2.0,6671.0,11,2018,1,4.04,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2675,1797,2013,True,False,556000,2018-01-23,816 Lawrence DR  ,3,2.0,2150.0,5,2018,1,4.04,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2828,1681,1987,True,False,746000,2018-01-19,564 Bluerock DR  ,3,5.0,5170.0,92,2018,1,4.04,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2692,1659,2007,False,False,577500,2018-01-16,3591 Sacramento DR   #50,3,2.0,1659.0,32,2018,1,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2601,789,1946,True,False,490000,2018-01-16,3162 Johnson AVE  ,2,2.0,12700.0,8,2018,1,3.99,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2518,892,1987,False,False,326000,2018-01-12,1017 Southwood DR   #D,2,1.0,892.0,42,2018,1,3.99,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2799,1543,1983,False,False,697500,2018-01-12,817 Vista Del Brisa   ,3,3.0,6300.0,2,2018,1,3.99,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2696,1040,1963,False,False,581000,2018-01-10,1730 Vicente DR  ,3,3.0,5400.0,4,2018,1,3.95,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
